Review File,TT_code,Title,Female Total,Male Total,Either Total,Female Positive Agency,Female Negative Agency,Male Positive Agency,Male Negative Agency,Either Positive Agency,Either Negative Agency,Female Power,Male Power,Either Power
./aclImdb/test/neg/2815_4.txt,tt0120162,Somewhere in the City,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/1267_3.txt,tt0804522,Rendition,0,4,3,0,0,3,1,3,0,0,4,2
./aclImdb/test/neg/5197_4.txt,tt0368349,Title Not Found,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/8008_4.txt,tt0191037,Circus,0,0,1,0,0,0,0,0,0,0,0,1
./aclImdb/test/neg/11391_1.txt,tt0123003,Bruno,1,0,4,1,0,0,0,3,0,1,0,1
./aclImdb/test/neg/12455_2.txt,tt0203975,Tart,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/2137_1.txt,tt0088100,Devil Fish,4,1,1,4,0,0,1,1,0,3,0,1
./aclImdb/test/neg/7751_1.txt,tt0092532,Alien from L.A.,7,0,1,4,1,0,0,1,0,2,0,0
./aclImdb/test/neg/12410_3.txt,tt0109688,Ashes of Time,0,3,1,0,0,2,0,0,1,0,2,0
./aclImdb/test/neg/10766_3.txt,tt0182408,The Scarlet Pimpernel,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/3585_2.txt,tt0288808,Say Nothing,1,0,1,1,0,0,0,1,0,0,0,1
./aclImdb/test/neg/651_1.txt,tt0082507,Heartbeeps,0,0,1,0,0,0,0,1,0,0,0,0
./aclImdb/test/neg/2974_1.txt,tt0253399,One Leg Kicking,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/9332_3.txt,tt0053290,Solomon and Sheba,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/3154_2.txt,tt0144701,Barney & Friends,0,1,1,0,0,1,0,1,0,0,0,1
./aclImdb/test/neg/280_1.txt,tt0349903,Ocean's Twelve,0,1,0,0,0,0,1,0,0,0,0,0
./aclImdb/test/neg/7380_1.txt,tt0144557,Puddle Cruiser,0,0,7,0,0,0,0,5,1,0,0,3
./aclImdb/test/neg/1222_2.txt,tt0783328,Comanche Moon,0,0,1,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/4444_2.txt,tt0079770,Quintet,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/3917_2.txt,tt0120199,Space Truckers,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/7714_1.txt,tt0435665,House of the Dead 2,0,0,2,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/2172_1.txt,tt0016028,Little Annie Rooney,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/11664_4.txt,tt0101704,Delusion,1,0,1,1,0,0,0,1,0,0,0,1
./aclImdb/test/neg/11578_1.txt,tt0455583,Komodo vs. Cobra,0,0,2,0,0,0,0,1,0,0,0,2
./aclImdb/test/neg/2931_1.txt,tt0082956,Puberty Blues,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/4639_3.txt,tt0208614,Celebrity Deathmatch,1,0,4,0,0,0,0,4,0,0,0,4
./aclImdb/test/neg/508_4.txt,tt0080855,Heaven's Gate,1,5,1,1,0,3,1,1,0,1,2,0
./aclImdb/test/neg/1690_1.txt,tt0078477,The Water Babies,0,0,1,0,0,0,0,0,1,0,0,1
./aclImdb/test/neg/9169_1.txt,tt0286915,Duct Tape Forever,0,1,0,0,0,1,0,0,0,0,0,0
./aclImdb/test/neg/7732_2.txt,tt0094783,The Boost,0,3,1,0,0,2,0,1,0,0,0,0
./aclImdb/test/neg/8332_3.txt,tt0807721,Jellyfish,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/5444_2.txt,tt0112715,Congo,0,0,1,0,0,0,0,0,1,0,0,0
./aclImdb/test/neg/898_3.txt,tt0080419,Barnens ö,0,2,0,0,0,1,0,0,0,0,0,0
./aclImdb/test/neg/6751_1.txt,tt0806073,Flogging Margaret,0,0,1,0,0,0,0,0,1,0,0,0
./aclImdb/test/neg/3137_1.txt,tt0166370,Subconscious Cruelty,0,1,1,0,0,1,0,1,0,0,1,0
./aclImdb/test/neg/8377_3.txt,tt0113646,Lewis & Clark & George,2,0,0,0,1,0,0,0,0,1,0,0
./aclImdb/test/neg/3931_1.txt,tt0090329,Witness,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/10578_1.txt,tt0426592,Superhero Movie,2,0,1,1,0,0,0,1,0,1,0,0
./aclImdb/test/neg/1204_1.txt,tt0091278,Iron Eagle,0,2,2,0,0,2,0,2,0,0,1,2
./aclImdb/test/neg/6039_1.txt,tt0346136,Webs,0,1,0,0,0,1,0,0,0,0,0,0
./aclImdb/test/neg/10255_1.txt,tt0088323,The NeverEnding Story,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/5114_3.txt,tt0113069,First Degree,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/9601_1.txt,tt0145495,Storm Trooper,1,1,1,0,0,1,0,1,0,0,0,0
./aclImdb/test/neg/10598_4.txt,tt0120757,The Mod Squad,1,1,0,1,0,1,0,0,0,1,0,0
./aclImdb/test/neg/2896_3.txt,tt0064519,Journey to the Far Side of the Sun,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/6360_4.txt,tt0101627,Critters 3,3,6,4,3,0,3,0,0,3,1,4,1
./aclImdb/test/neg/1670_4.txt,tt0094910,The Couch Trip,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/11598_4.txt,tt0455583,Komodo vs. Cobra,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/2192_4.txt,tt0162866,The Emperor and the Assassin,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/7325_4.txt,tt0118980,Digging to China,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/3404_3.txt,tt0437484,Spooked: The Ghosts of Waverly Hills Sanatorium,0,1,6,0,0,1,0,1,2,0,0,1
./aclImdb/test/neg/5053_4.txt,tt0133046,Teaching Mrs. Tingle,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/8558_4.txt,tt0116916,The Lord Protector,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/3679_2.txt,tt0488164,Moscow Zero,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/4580_3.txt,tt0435597,The Adventures of Greyfriars Bobby,0,1,3,0,0,1,0,2,1,0,0,1
./aclImdb/test/neg/4369_2.txt,tt0295369,Killjoy 2: Deliverance from Evil,1,2,0,0,0,1,1,0,0,1,1,0
./aclImdb/test/neg/9627_2.txt,tt0366780,Mirrormask,0,2,0,0,0,0,2,0,0,0,2,0
./aclImdb/test/neg/5855_4.txt,tt0115582,Astroesque,0,2,1,0,0,2,0,1,0,0,2,0
./aclImdb/test/neg/4151_3.txt,tt0273108,The Beautiful Country,1,1,6,0,1,0,0,1,3,0,0,4
./aclImdb/test/neg/8174_4.txt,tt0044672,The Greatest Show on Earth,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/3255_2.txt,tt0094824,Caddyshack II,0,2,0,0,0,2,0,0,0,0,2,0
./aclImdb/test/neg/10467_3.txt,tt0796306,Bone Eater,0,2,0,0,0,2,0,0,0,0,2,0
./aclImdb/test/neg/76_4.txt,tt0077245,Blood Stalkers,0,0,1,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/4700_2.txt,tt0075214,Shout at the Devil,0,4,0,0,0,1,2,0,0,0,3,0
./aclImdb/test/neg/6476_2.txt,tt0120317,That Darn Cat,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/9076_3.txt,tt0422133,Cold Showers,0,0,3,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/10422_3.txt,tt0063715,Spirits of the Dead,0,3,7,0,0,1,1,2,0,0,1,4
./aclImdb/test/neg/515_1.txt,tt0115695,Title Not Found,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/11679_1.txt,tt0411469,Hazaaron Khwaishein Aisi,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/11565_4.txt,tt0093872,Robot Holocaust,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/7415_1.txt,tt0265944,The Untold,0,4,1,0,0,2,0,0,1,0,2,1
./aclImdb/test/neg/1140_1.txt,tt0367623,Christmas Vacation 2: Cousin Eddie's Island Adventure,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/6450_1.txt,tt0097601,It Nearly Wasn't Christmas,1,1,1,0,0,0,1,1,0,0,0,0
./aclImdb/test/neg/3236_1.txt,tt0096425,Watchers,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/1903_1.txt,tt0134033,Plunkett & Macleane,0,12,1,0,0,8,2,1,0,0,9,0
./aclImdb/test/neg/9937_4.txt,tt0105898,Zipperface,1,2,1,0,0,2,0,1,0,1,1,0
./aclImdb/test/neg/7433_2.txt,tt0116823,Larger Than Life,0,5,0,0,0,2,0,0,0,0,3,0
./aclImdb/test/neg/4763_1.txt,tt0472167,Radiant,0,0,5,0,0,0,0,2,1,0,0,0
./aclImdb/test/neg/5538_3.txt,tt0354502,Devil's Harvest,1,0,1,0,1,0,0,1,0,1,0,0
./aclImdb/test/neg/6709_4.txt,tt0410537,Dead Friend,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/3273_1.txt,tt0104530,Ironheart,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/6415_1.txt,tt0481369,The Number 23,0,1,1,0,0,1,0,0,1,0,0,1
./aclImdb/test/neg/6887_1.txt,tt0107617,The Scent of Green Papaya,0,1,2,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/11974_2.txt,tt0385218,Scarecrow Gone Wild,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/1628_1.txt,tt0086972,The Blade Master,0,2,0,0,0,1,1,0,0,0,2,0
./aclImdb/test/neg/1534_4.txt,tt0264935,Murder by Numbers,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/12222_1.txt,tt0256408,Startup.com,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/2578_2.txt,tt0120786,The Patriot,1,6,4,1,0,3,2,1,1,1,3,0
./aclImdb/test/neg/10111_1.txt,tt0337598,Darkhunters,6,3,1,3,3,2,1,1,0,5,0,1
./aclImdb/test/neg/9194_1.txt,tt0349710,Ladder 49,0,0,2,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/9288_4.txt,tt0327036,Martin Lawrence Live: Runteldat,0,1,2,0,0,0,0,1,1,0,0,0
./aclImdb/test/neg/1571_4.txt,tt0107065,Gypsy,3,0,0,2,0,0,0,0,0,1,0,0
./aclImdb/test/neg/8526_2.txt,tt0425430,The Messengers,0,5,5,0,0,2,0,5,0,0,0,3
./aclImdb/test/neg/2740_3.txt,tt0437152,Descent,0,1,3,0,0,1,0,3,0,0,1,2
./aclImdb/test/neg/6061_4.txt,tt0420408,Hercules,0,0,1,0,0,0,0,0,1,0,0,0
./aclImdb/test/neg/10952_1.txt,tt0495747,The Quick and the Undead,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/12267_1.txt,tt0473443,Aussie Park Boyz,0,0,4,0,0,0,0,3,0,0,0,2
./aclImdb/test/neg/865_3.txt,tt0439491,Caribe,0,2,4,0,0,2,0,3,0,0,1,2
./aclImdb/test/neg/238_1.txt,tt0050717,The Aztec Mummy Against the Humanoid Robot,0,1,1,0,0,1,0,0,1,0,1,1
./aclImdb/test/neg/1473_3.txt,tt0181288,American Movie,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/4215_3.txt,tt0117559,Title Not Found,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/9563_2.txt,tt0101516,Bugsy,2,8,9,2,0,4,1,7,2,2,1,8
./aclImdb/test/neg/2642_4.txt,tt0167284,Milo,2,6,0,1,1,3,0,0,0,0,2,0
./aclImdb/test/neg/96_1.txt,tt0095357,Illegally Yours,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/7338_1.txt,tt0098158,Race for Glory,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/10137_2.txt,tt0284722,Reba,1,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/2293_4.txt,tt0116247,Evil Ed,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/8500_1.txt,tt0402223,The Graffiti Artist,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/12241_2.txt,tt0790804,The Comebacks,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/10974_2.txt,tt0116330,My Forgotten Man,0,1,0,0,0,0,1,0,0,0,0,0
./aclImdb/test/neg/6965_3.txt,tt0045826,Glen or Glenda,0,1,1,0,0,0,1,1,0,0,0,1
./aclImdb/test/neg/8194_1.txt,tt0229332,Demon Cop,1,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/11111_1.txt,tt0435617,Chupacabra Terror,0,1,0,0,0,1,0,0,0,0,0,0
./aclImdb/test/neg/5317_4.txt,tt0109190,Baby's Day Out,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/8288_4.txt,tt0082467,Graduation Day,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/10931_2.txt,tt0119084,The Ex,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/12204_2.txt,tt0084725,The State of Things,0,1,0,0,0,1,0,0,0,0,0,0
./aclImdb/test/neg/7716_3.txt,tt0435665,House of the Dead 2,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/11707_2.txt,tt0357392,The Other Boleyn Girl,4,2,6,0,3,2,0,5,1,1,2,5
./aclImdb/test/neg/9330_1.txt,tt0053290,Solomon and Sheba,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/6508_1.txt,tt0116421,The Glimmer Man,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/1206_3.txt,tt0091278,Iron Eagle,0,0,1,0,0,0,0,1,0,0,0,0
./aclImdb/test/neg/5527_4.txt,tt0102129,Ironclads,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/3170_3.txt,tt0119305,Homegrown,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/8069_4.txt,tt0097390,Fright Night Part 2,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/11764_1.txt,tt0064158,Che!,0,0,1,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/4425_3.txt,tt0076227,To Kill with Intrigue,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/714_4.txt,tt0067085,Fata Morgana,2,0,0,1,1,0,0,0,0,0,0,0
./aclImdb/test/neg/7508_1.txt,tt0433268,Zombie Planet,0,0,7,0,0,0,0,6,0,0,0,3
./aclImdb/test/neg/7614_4.txt,tt0329737,It's a Very Merry Muppet Christmas Movie,2,1,1,2,0,0,0,1,0,2,0,1
./aclImdb/test/neg/9928_3.txt,tt0188055,Mercy,0,1,1,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/1692_3.txt,tt0078477,The Water Babies,0,0,1,0,0,0,0,1,0,0,0,0
./aclImdb/test/neg/11498_1.txt,tt0424176,Icon,0,1,4,0,0,1,0,2,1,0,1,4
./aclImdb/test/neg/5582_1.txt,tt0483779,Predator Island,0,7,1,0,0,5,0,0,1,0,3,1
./aclImdb/test/neg/11784_4.txt,tt0118102,Title Not Found,0,0,2,0,0,0,0,0,1,0,0,1
./aclImdb/test/neg/325_1.txt,tt0113449,Jack-O,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/11049_1.txt,tt0364569,Oldboy,0,1,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/7139_4.txt,tt0433386,The Grudge 2,1,0,2,0,0,0,0,0,2,0,0,1
./aclImdb/test/neg/6203_2.txt,tt0807758,Partner,0,3,0,0,0,2,1,0,0,0,2,0
./aclImdb/test/neg/4936_2.txt,tt0880648,Shuttle,0,1,1,0,0,0,0,1,0,0,0,0
./aclImdb/test/neg/10686_3.txt,tt0201197,Succubare,0,0,2,0,0,0,0,2,0,0,0,0
./aclImdb/test/neg/8089_1.txt,tt0246989,Tomcats,0,0,1,0,0,0,0,0,1,0,0,0
./aclImdb/test/neg/10257_3.txt,tt0228182,Dark Heritage,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/12121_3.txt,tt0037262,Seven Doors to Death,0,1,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/10355_4.txt,tt0948539,Kath & Kim,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/10049_1.txt,tt0067480,The Butcher of Binbrook,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/1735_1.txt,tt0426550,Popstar,1,1,1,1,0,1,0,0,0,0,0,0
./aclImdb/test/neg/5308_3.txt,tt0377471,Be Cool,0,1,2,0,0,1,0,2,0,0,0,1
./aclImdb/test/neg/3443_1.txt,tt0101120,Home Improvement,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/346_2.txt,tt0103434,"Gute Zeiten, schlechte Zeiten",0,0,4,0,0,0,0,2,1,0,0,2
./aclImdb/test/neg/10498_1.txt,tt0472278,Vampire Assassin,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/4582_1.txt,tt0435597,The Adventures of Greyfriars Bobby,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/9701_4.txt,tt0414387,Pride & Prejudice,12,2,7,4,2,2,0,5,2,3,0,2
./aclImdb/test/neg/10784_4.txt,tt0293342,Lajja,14,5,0,6,2,4,1,0,0,4,3,0
./aclImdb/test/neg/7878_3.txt,tt0249380,Baise-moi,1,1,3,1,0,1,0,3,0,1,1,2
./aclImdb/test/neg/303_2.txt,tt0439179,Fat Girls,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/2465_2.txt,tt0065531,Le Cercle Rouge,0,3,5,0,0,2,0,3,2,0,1,2
./aclImdb/test/neg/9458_1.txt,tt0069811,The Body Shop,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/6550_4.txt,tt0413390,Trailer Town,0,1,4,0,0,1,0,2,1,0,1,3
./aclImdb/test/neg/11092_2.txt,tt0098122,Priceless Beauty,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/5188_2.txt,tt0431074,Frostbite,0,0,1,0,0,0,0,0,1,0,0,1
./aclImdb/test/neg/2271_3.txt,tt0164275,Title Not Found,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/5761_3.txt,tt0325214,Curse of the Forty-Niner,0,0,2,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/3869_1.txt,tt0062188,Title Not Found,0,3,1,0,0,3,0,0,0,0,2,0
./aclImdb/test/neg/1040_4.txt,tt0321961,Deathbed,7,4,11,3,1,3,0,5,3,3,3,3
./aclImdb/test/neg/9368_4.txt,tt0366109,Title Not Found,1,0,1,1,0,0,0,1,0,1,0,1
./aclImdb/test/neg/6181_4.txt,tt0266971,The Slaughter Rule,0,2,0,0,0,1,0,0,0,0,1,0
./aclImdb/test/neg/1846_4.txt,tt0361856,Lucy,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/5724_3.txt,tt0089893,Red Sonja,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/7083_3.txt,tt0022308,Scarlet Dawn,1,6,0,1,0,3,1,0,0,1,3,0
./aclImdb/test/neg/9872_1.txt,tt0109770,The Fantastic Four,0,2,1,0,0,1,0,0,1,0,2,0
./aclImdb/test/neg/6885_3.txt,tt0757046,Check Your Head,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/7181_4.txt,tt0119249,Commander Hamilton,0,7,1,0,0,6,1,1,0,0,5,1
./aclImdb/test/neg/8031_1.txt,tt0125010,Title Not Found,0,4,3,0,0,2,0,2,0,0,2,2
./aclImdb/test/neg/9483_2.txt,tt0202521,Passport to Paris,0,0,5,0,0,0,0,3,0,0,0,2
./aclImdb/test/neg/7515_4.txt,tt0268695,The Time Machine,0,1,1,0,0,0,1,0,1,0,0,0
./aclImdb/test/neg/2373_4.txt,tt0094142,Throw Momma from the Train,0,5,2,0,0,2,0,2,0,0,3,2
./aclImdb/test/neg/7609_1.txt,tt0069945,Dark Star,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/1901_3.txt,tt0134033,Plunkett & Macleane,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/10894_2.txt,tt0787505,Rest Stop,26,9,4,16,3,3,2,3,1,12,2,1
./aclImdb/test/neg/4724_3.txt,tt0063090,Night of the Bloody Apes,0,0,1,0,0,0,0,0,1,0,0,0
./aclImdb/test/neg/11779_4.txt,tt0157182,Went to Coney Island on a Mission from God... Be Back by Five,0,1,0,0,0,0,1,0,0,0,1,0
./aclImdb/test/neg/1086_2.txt,tt0112495,Beyond Rangoon,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/10950_3.txt,tt0197096,What's Cooking?,0,1,3,0,0,1,0,3,0,0,0,2
./aclImdb/test/neg/7238_4.txt,tt0273907,Octopus 2: River of Fear,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/11348_1.txt,tt0460627,Bones,1,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/5683_1.txt,tt0937388,Battlespace,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/822_1.txt,tt0284953,Title Not Found,0,2,1,0,0,0,1,1,0,0,1,1
./aclImdb/test/neg/10156_3.txt,tt0212302,The Last Slumber Party,0,1,0,0,0,0,1,0,0,0,0,0
./aclImdb/test/neg/8388_1.txt,tt0471127,Cold Grip,1,0,1,1,0,0,0,1,0,0,0,0
./aclImdb/test/neg/5217_1.txt,tt0312450,Bells of Innocence,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/2889_4.txt,tt0082233,A Dangerous Summer,3,4,0,2,1,3,0,0,0,2,3,0
./aclImdb/test/neg/8547_3.txt,tt0034407,You Belong to Me,1,0,1,1,0,0,0,1,0,1,0,1
./aclImdb/test/neg/4683_1.txt,tt0065480,Bloodthirsty Butchers,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/10817_4.txt,tt0403424,Title Not Found,0,0,2,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/11950_3.txt,tt0481141,No Reservations,2,0,2,1,1,0,0,2,0,1,0,2
./aclImdb/test/neg/7596_2.txt,tt0116573,House of the Damned,2,0,1,2,0,0,0,1,0,1,0,0
./aclImdb/test/neg/10348_1.txt,tt0948539,Kath & Kim,1,0,1,1,0,0,0,0,0,1,0,0
./aclImdb/test/neg/4252_1.txt,tt0097123,Crimes and Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/9759_1.txt,tt0251042,A Death in the Family,0,0,1,0,0,0,0,0,1,0,0,0
./aclImdb/test/neg/4217_1.txt,tt0117559,Title Not Found,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/9094_4.txt,tt0112643,Castle Freak,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/7657_2.txt,tt0078740,The Concorde... Airport '79,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/10089_1.txt,tt0231448,Deuces Wild,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/4193_1.txt,tt0451109,Dark Harvest II: The Maize,2,2,0,1,0,1,1,0,0,1,2,0
./aclImdb/test/neg/11603_3.txt,tt0033922,Mr. & Mrs. Smith,5,4,2,3,0,4,0,1,0,2,3,0
./aclImdb/test/neg/1324_1.txt,tt0108211,Stalingrad,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/10458_1.txt,tt0796306,Bone Eater,0,0,3,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/4542_1.txt,tt0097059,The Chilling,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/6634_1.txt,tt0118836,Chairman of the Board,0,3,0,0,0,2,1,0,0,0,2,0
./aclImdb/test/neg/3052_1.txt,tt0093624,Night of the Demons,0,1,1,0,0,1,0,1,0,0,1,0
./aclImdb/test/neg/4995_1.txt,tt0453540,Rise of the Undead,1,0,0,0,1,0,0,0,0,1,0,0
./aclImdb/test/neg/9355_4.txt,tt0049301,Helen of Troy,2,2,3,0,1,0,1,2,0,1,1,0
./aclImdb/test/neg/3854_1.txt,tt0119887,The Pest,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/9498_1.txt,tt0808358,M.V.P.,0,0,1,0,0,0,0,1,0,0,0,1
./aclImdb/test/neg/3017_1.txt,tt0839004,Keys to the VIP,0,0,1,0,0,0,0,0,1,0,0,0
./aclImdb/test/neg/10603_3.txt,tt0120757,The Mod Squad,0,0,1,0,0,0,0,0,1,0,0,0
./aclImdb/test/neg/734_1.txt,tt0091649,Northanger Abbey,2,1,0,1,0,0,0,0,0,1,0,0
./aclImdb/test/neg/11089_1.txt,tt0093058,Full Metal Jacket,0,0,4,0,0,0,0,2,0,0,0,2
./aclImdb/test/neg/5193_1.txt,tt0368349,Title Not Found,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/11395_4.txt,tt0089653,"My Wicked, Wicked Ways: The Legend of Errol Flynn",2,7,3,1,1,4,2,3,0,1,4,3
./aclImdb/test/neg/11701_4.txt,tt0082449,Ghost Story,1,1,3,1,0,0,0,2,1,1,0,3
./aclImdb/test/neg/2854_1.txt,tt0420021,Nostradamus and Me,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/8498_1.txt,tt0402223,The Graffiti Artist,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/2017_1.txt,tt0367677,Dracula 3000,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/4564_2.txt,tt0250292,Cheats,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/10353_2.txt,tt0948539,Kath & Kim,2,1,1,1,1,0,1,0,1,1,1,0
./aclImdb/test/neg/8764_1.txt,tt0264246,Fat Friends,0,0,1,0,0,0,0,1,0,0,0,0
./aclImdb/test/neg/791_4.txt,tt0362478,The Box,0,1,7,0,0,1,0,5,2,0,1,6
./aclImdb/test/neg/3388_2.txt,tt0365513,Monster Man,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/10782_2.txt,tt0091875,Running Scared,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/8721_1.txt,tt0142032,Dune,0,5,1,0,0,0,1,1,0,0,2,1
./aclImdb/test/neg/11375_1.txt,tt0235412,Gaudi Afternoon,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/2463_4.txt,tt0365830,Tenacious D in the Pick of Destiny,0,0,0,0,0,0,0,0,0,0,0,0
./aclImdb/test/neg/12258_3.txt,tt0033949,Niagara Falls,4,0,0,2,2,0,0,0,0,1,0,0
./aclImdb/test/neg/6342_3.txt,tt0086508,Uncommon Valor,0,0,1,0,0,0,0,1,0,0,0,0
./aclImdb/test/neg/9742_2.txt,tt0117768,The Stupids,0,1,1,0,0,1,0,0,0,0,0,0
